ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,CreditCard,DOB,ADDRESS_1,CITY,STATE,ZIP,ZIP4,LONGITUDE,LATITUDE
1802,F,S,0,2121.36,N,39.786667,6826584219843040,3/4/62,1945 BARRINGTON FERRY RD,GAINESVILLE,FL,32607,0,-82.408748,29.643582
1803,F,M,2,63566.1,Y,56.3,2248698557381590,8/22/01,7914 OAKDALE AVE,JACKSONVILLE,FL,32206,0,-81.651122,30.335991
1808,F,M,2,82644.2,Y,33.493333,3071468433980060,2/21/31,100 1ST AVE N,SAVOY,TX,75479,0,-96.368978,33.599223
1815,F,M,2,809.43,Y,31.913333,3654342762172830,2/25/00,691 S JACKSON ST,DALE,TX,78616,0,,
1816,M,S,1,76529.8,N,58.28,3346271805360300,10/17/65,29971 STATE HIGHWAY A # 4839,CHAPEL HILL,NC,27599,7461,,
1817,F,M,2,34577.7,N,63.253333,5322874758031330,1/23/85,10975AC BENSON ST STE 390,BARSTOW,IL,61236,0,,
1820,F,S,2,19008.4,Y,52.166667,9010902687543320,2/4/08,1500 ESCALON AVE APT AP-101,GRASSY,MO,63751,0,,
1821,F,M,0,98056.3,N,55.966667,1251606436619830,2/6/55,5 CALLE J MENDEZ CARDONA APT 24,FRANKFORT,NY,13340,0,,
1824,M,M,0,78894.2,N,34,5159866510807270,1/12/21,2453 WR LARSON RD,LAYTON,UT,84041,0,,
1827,M,S,1,71329.9,Y,42.233333,8552603309880770,11/14/93,6460 MIDDLE RD,LANSE,MI,49946,0,-88.451067,46.753731
1840,M,M,1,75799.9,N,46.38,5225698772555880,5/16/01,11 COMMERCE DR STE 207,MOROVIS,PR,687,2000,,
1841,F,S,2,15688.5,N,53.06,5769674248287680,5/2/63,BUZON 3801,PLAINFIELD,NJ,7063,0,,
1844,F,S,0,5185.31,N,62.053333,9639302921757650,10/5/43,1 HUNTINGTOWN RD,ALAMO,GA,30411,0,-82.778123,32.15315
1846,F,S,0,37000,N,22.433333,2592669407137560,1/4/35,2168 35TH ST APT 2E,KINGSTON,RI,2881,0,,
1849,F,M,2,59691.3,N,38.04,3508341186311420,6/20/45,372 W PALMER ST,ALGER,MI,48610,0,,
1851,F,S,2,11251.1,Y,47,9682617484146810,9/18/40,1380 HOWARD ST FL 4,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
1854,M,S,0,94928.3,N,40.18,6424294114537710,10/27/24,PO BOX 107A,HOUSTON,TX,77057,1640,,
1856,F,M,2,50622.3,N,40.46,2885214905012880,12/22/64,183 N 1280 E,LAKEWOOD,NJ,8701,0,,
1863,M,S,1,37626,N,33.866667,5626602675927130,5/28/90,9655 D ST,HYDE PARK,MA,2136,0,-71.116562,42.258576
1865,F,M,1,56722.8,N,60.593333,9189924313567930,10/5/42,30550 N 700 EAST RD,MANCHESTER,NH,3102,0,-71.49122,42.998575
1867,M,M,1,120000,N,64.226667,5141662159512960,1/31/31,454 MIZE ST NW,HIGHLAND,CA,92346,0,,
1868,F,S,2,3416.62,Y,22.76,7195139117564650,11/17/35,2191 EDGEWOAD,BRONX,NY,10455,1623,-73.915647,40.812998
1869,F,M,0,73069.1,Y,55.633333,2601549387032800,6/23/83,5-1 CALLE LAUREL,ALPHARETTA,GA,30004,0,,
1870,M,M,1,80000,Y,53.213333,4857639167460270,1/3/87,3215 CASTLE DR SW,FARWELL,MI,48622,0,,
1871,F,M,2,8032.16,N,45.666667,7811157009606130,4/7/54,1001 THRASHER RD,GLASFORD,IL,61533,0,,
1872,F,D,1,93454.3,Y,48.533333,3642881622466370,4/19/95,23 CALLE VICENS,CRESTVIEW,FL,32531,0,,
1875,F,S,0,92564.1,Y,49.133333,6056312036613860,11/15/44,17042 1700 NORTH AVE,AUSTIN,TX,78758,0,,
1882,F,M,2,81913.8,Y,49.66,4011939751199210,3/23/21,10014 W 632 RD,WASHINGTON,PA,15301,0,-80.262602,40.192054
1890,F,M,2,92103.8,N,52.153333,3394505121646860,8/28/70,RR 3 BOX 176,ROXBURY CROSSING,MA,2120,0,-71.098766,42.335496
1891,F,S,2,8392.14,Y,36.68,2899126091448430,7/20/09,26 CAROLYN TER,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
1896,F,S,0,67239.4,N,44.433333,1138715489096520,4/15/06,340 S KALAMAZOO MALL,GREENSBURG,PA,15601,0,,
1899,F,M,2,83259.3,N,50.88,7306964378951980,3/30/00,199 W AVENUE A,SAINT PETERSBURG,FL,33710,0,,
1908,M,M,1,76511.3,N,62.08,7478787123657200,8/20/23,634AC WESTERN AVE STE 1,SALLISAW,OK,74955,0,,
1910,F,M,1,6946.07,N,20,9356022252420730,7/12/23,B & R AUTO REPAIRS,RICHFIELD,UT,84701,0,,
1911,F,M,2,11234.7,Y,49.046667,2143106635859460,2/16/01,1808 PINNACLE DR SW,GRAHAM,TX,76450,3557,,
1913,F,M,2,36660.9,Y,39.96,4129490428777990,10/3/79,PO BOX 133050,CLEWISTON,FL,33440,0,,
1915,F,M,2,68462.8,N,34.4,1521090278680390,12/30/07,1540 KURE DR SW,SINTON,TX,78387,0,-97.506624,28.040568
1918,F,M,2,72841.3,N,47.02,3609217088984380,2/22/46,15540 51ST ST SE,ELK GROVE,CA,95758,0,,
1919,M,M,1,63670.8,Y,46.146667,3845803751718900,3/17/90,3806 OLD RANDOLPH RD,BILLINGS,MO,65610,0,,
1922,M,M,0,12387.6,N,56.173333,4066883193680960,10/11/33,45 W GARFIELD ST,DEMOTTE,IN,46310,0,,
1925,F,M,2,57483.9,N,44.026667,8630448967753620,7/17/72,450 COUNTY ROAD 279 APT 454,NAHANT,MA,1908,0,,
1927,F,S,2,21274,N,45.526667,9581915491048600,3/14/34,253 CALLE LICEO,NAPLES,FL,34110,0,,
1928,F,M,2,28267,N,30.093333,7476769692005300,6/27/74,PO BOX 4203,ROCKFORD,IL,61103,0,-89.091534,42.27497
1930,F,M,2,36725.1,N,55.793333,9544836463806550,1/7/15,PO BOX 178,DORADO,PR,646,0,,
1934,M,S,1,94188.3,N,57.546667,7744156115632390,7/21/95,4400 ARABIA CHURCH RD,MURRYSVILLE,PA,15668,0,,
1937,F,M,2,91861,Y,41.98,9183958711304960,4/9/20,1940 MAPLE DR NW,HOUSTON,TX,77081,0,,
1940,F,S,1,12374.9,Y,33.493333,5913514797267340,6/2/31,2046 HICKORY ST,DALLAS,TX,75240,5580,,
1941,F,M,2,69133.9,Y,26.833333,7649063610095000,5/8/57,8874 W 200 N,FLUSHING,NY,11358,0,,
1943,F,M,2,84948,Y,29.446667,2119110904791210,10/26/63,2 KING DR,GREENWOOD VILLAGE,CO,80111,0,,
1958,F,M,2,38215.9,N,30.886667,9557351797481390,2/28/36,186 MORGANS LN,AUSTIN,TX,78723,0,,
1960,F,M,2,49745.3,N,47.966667,2821313236276830,5/24/71,207 KINGS AVE,GAINESVILLE,FL,32607,0,-82.408748,29.643582
1964,M,S,0,89142.7,N,53.693333,3664170864190180,8/4/76,411 W 400 N,ARECIBO,PR,612,0,,
1965,F,S,0,74530.8,N,63.086667,7879677991864930,9/27/69,136 RAY ST,HUALAPAI,AZ,86412,0,,
1967,F,S,0,30000,N,23,4267209000521970,1/19/21,PO BOX 13091,NORTH READING,MA,1864,0,,
1974,M,M,1,66931.9,N,63.933333,3562404946414760,12/26/10,4591 LARCH DR APT B43,FLUSHING,NY,11354,3132,-73.83107,40.765756
1975,M,M,2,9309.57,Y,25.44,5988938004129590,10/15/33,8144 N 33RD AVE APT 1447,COVINGTON,WA,98042,0,,
1977,F,S,0,32962.6,N,24,1950006099399420,10/18/33,7238 7TH ST SW,BAKERSVILLE,NC,28705,0,,
1979,F,S,2,39000,N,22,4424122464231260,8/7/20,PO BOX 50591,HOBOKEN,NJ,7030,7910,-74.040971,40.741928
1981,F,S,2,42000,N,19,1230169432849310,7/28/88,9087 UPPER LITTLE CREEK RD,FLUSHING,NY,11354,0,-73.83107,40.765756
1986,F,M,2,90271.6,N,44.926667,4901078383679870,8/1/72,1 CALLE D,WILLIAMSTOWN,MO,63473,0,,
1996,F,M,2,41876.6,Y,44.093333,4102813030506750,3/28/57,513 WARRENVILLE RD STE 1,TOWER CITY,ND,58071,0,,
1997,M,M,0,96223.4,Y,64.76,7075603241935220,3/24/90,567 W LOCUST ST,WEST HAVEN,CT,6516,0,-72.958876,41.291987
1998,F,S,0,15989.3,N,61.693333,1333517710114510,4/28/10,198 ST PATRICK ST,FAYETTE,MO,65248,0,-92.679233,39.143937
1999,M,M,0,69168.4,Y,62.426667,5787597720706190,5/2/82,1021AP REGIS CT STE 1,MINCO,OK,73059,0,-97.948597,35.310473
2000,M,M,1,92148.5,Y,30,8386881849500060,9/16/55,84 RYAN CT,MUSCATINE,IA,52761,0,-91.04682,41.422097
2002,M,S,0,62705.9,Y,38,2299884575482990,5/4/32,625 E 54TH ST,FAJARDO,PR,738,0,,
2003,M,S,0,80221.2,N,29.026667,4597031569466330,9/21/96,345 N STRINGTOWN RD,PASADENA,TX,77506,0,,
2004,M,S,0,84479.2,N,39,4042103875673490,8/15/45,J & L TRANSPORT,SWEDESBORO,NJ,8085,0,,
2007,M,M,2,90103.7,N,34.946667,5154451748630510,2/17/60,4056 INDIANA AVE,NEW BALTIMORE,MI,48047,0,,
2008,F,M,0,59008.4,Y,30.18,3230845223134810,5/18/03,4300 COUNTY ROAD 45 LN,PHOENIX,AZ,85018,0,-112.004403,33.481079
2010,M,S,1,84978.1,N,21.64,7246230975984370,9/25/66,6200 SAVOY DR STE 950,NEWTON,AL,36352,0,-85.605279,31.333322
2011,F,M,2,36647.9,N,49.986667,2502061009757210,2/23/07,32238 BONDIE DR,TEMPLE,ME,4984,0,,
2012,F,S,0,64319.2,N,41.226667,4263777796972600,5/2/67,I203 STIMSON ST,CAGUAS,PR,727,0,,
2013,F,S,1,73338,N,48.246667,9483282530513870,2/14/26,10300 NE COUNTY ROAD 237 CRK,STOYSTOWN,PA,15563,0,,
2014,F,S,0,433.74,N,60.746667,6462058865502590,1/12/32,1 S RIVER TER,WEST ROXBURY,MA,2132,0,-71.159547,42.258903
2015,F,M,2,16962.2,N,45.36,2084605230808890,4/17/81,295 W 2ND AVE,VEGA ALTA,PR,692,6503,,
2017,M,M,2,10708.3,N,26.026667,7854869550413410,7/2/71,500 1ST ST NE,LOUISVILLE,KY,40218,1829,-85.686436,38.198701
2020,F,M,0,2031.61,N,20.3,8512041796505150,11/13/87,7200 SHADYVILLA LN UNIT 25,AIKEN,SC,29801,0,-81.712973,33.559713
2027,F,M,0,55221,N,61,8514653018485440,7/17/19,916 SINNOCK AVE LOT 23,WAUKESHA,WI,53188,0,,
2028,F,M,1,8073.11,N,55,9307544263678450,11/1/38,3675 HEEKIN AVE,MATHEWS,AL,36052,3531,,
2029,M,M,0,95448.6,Y,53.68,2455789606637850,9/22/62,981 E 105TH ST STE 1,HUNTSVILLE,AL,35806,0,-86.672546,34.785401
2031,M,S,2,63152.6,Y,63.173333,2842323337573130,2/2/77,301 BRYANTS LN,DECATUR,IL,62523,1605,,
2032,M,S,1,31952,N,34.266667,8326770012015150,2/22/58,2580 W PRESERVE WAY,NORMAL,IL,61761,0,,
2033,M,S,2,72084.7,N,55.64,1341894923289860,11/23/46,3361 S HORTON ST,DES MOINES,IA,50310,0,,
2034,F,S,0,42760.5,N,52,7312567384951710,7/11/53,1846 W VAIL ST,GAINESVILLE,FL,32607,0,-82.408748,29.643582
2036,F,M,0,27371.8,Y,43,7961808587104300,8/30/75,3254 W 500 N,SANDOVAL,IL,62882,0,,
2040,M,M,1,71472.9,N,41.913333,3064870778210820,12/27/51,530 MAIN ST,HOUSTON,TX,77057,5270,,
2042,F,S,0,95786.8,Y,52,3971759579843180,9/27/42,300 AVENUE P,ANGELICA,NY,14709,0,,
2044,M,S,0,90321.6,N,55.113333,9777647473675090,7/14/65,2550 WEBB AVE APT 4E,BOSTON,MA,2215,0,,
2045,M,D,1,90478.6,N,54.553333,2150842429550710,8/16/72,1701 WALNUT ST FL 3,AUSTIN,TX,78745,0,-97.779728,30.200948
2046,F,M,2,56187,N,46,9025898555454690,12/9/69,720 MONROE ST STE C206,BELLEVILLE,NJ,7109,0,,
2060,M,M,0,19749.3,N,60.366667,5247821925478840,1/9/36,76 BARRETT AVE,AUBURN,ME,4210,0,-70.228872,44.108573
2062,M,M,2,20078,N,32.846667,8868863300012060,3/24/61,RR 2 BOX 104,FORTUNA,ND,58844,0,,
2063,F,M,2,47902,N,26.033333,8746046858796260,12/27/97,SE1 CALLE ROSA,IRVINGTON,NY,10533,0,,
2071,F,S,1,13576.5,N,39.426667,6011072838338380,3/14/84,1889 SAYBROOK RD,CAROLINA,PR,979,0,,
2073,F,M,2,42031.8,N,50.753333,8932030603695360,5/22/33,5501 FRILFO RD,PITTSBURGH,PA,15220,1448,,
2078,M,S,2,43634.5,N,21.78,5879458525050660,3/10/94,4999 76TH ST SE,BORDENTOWN,NJ,8505,2068,,
2082,F,S,1,13109.1,N,62.606667,9447818618866600,4/24/34,266 ALTA VIEW DR SW,SEASIDE,CA,93955,0,,
2084,M,S,2,21021.6,Y,62.753333,8272876052956470,1/30/43,PO BOX 6178,HARRISBURG,MO,65256,0,,
2085,M,S,0,74460.7,Y,55.34,5914528498943230,11/29/69,16707 EARL PARK CT,URBANA,IL,61801,5054,,
2087,F,S,2,28787.4,N,41.666667,5008016264500810,6/3/60,625 ADDISON LOOMIS PMB 21391,PAINT ROCK,AL,35161,0,,
2090,M,M,1,13091.6,N,59.126667,9465612934165040,5/2/84,451 COLLEGE ST RM 225,CYNTHIANA,KY,41031,0,-84.292285,38.387397
2093,F,M,2,62061.8,Y,45.92,3237498562723940,3/16/43,D61 VILLA REAL,NEW YORK,NY,10010,0,,
2094,F,M,1,20550.9,Y,22.12,4164288072340580,9/7/57,699 W AVENUE D,TYLER,TX,75702,0,,
2101,M,M,0,47870.8,Y,27.26,8984547005558610,11/2/24,100 BANKS LN,UNION SPRINGS,AL,36089,0,,
2109,M,M,2,91272.2,Y,25.033333,7086441547945480,2/23/86,3031 HOLSTON SHORES DR,SACRAMENTO,CA,95820,0,,
2114,F,S,0,73228.3,N,52.646667,5411706897133380,9/27/22,198 COUNTY ROAD 4222,TOPEKA,KS,66606,0,-95.723773,39.05657
2117,M,M,1,64792.3,N,52.146667,9481240178919990,10/2/29,903 SHEEHY DR STE F,LOS ANGELES,CA,90028,0,,
2131,M,M,2,57360.8,Y,53.253333,6490744114677350,9/10/50,5247 RELLUK DR,PADEN,OK,74860,0,,
2134,F,S,2,14578.8,Y,60.933333,9111958850167390,5/24/30,4927 N STATE ROUTE 19,LAGRANGE,GA,30240,0,-85.028928,33.021887
2135,F,M,2,87578.2,Y,53.366667,7554282576151690,10/10/80,312 SHANNON DR,SEATAC,WA,98188,0,,
2141,M,M,1,2067.82,N,47.853333,6924897828123890,3/12/39,55 CARR 188 APT 27,GRAND RAPIDS,MI,49506,0,,
2144,M,M,2,30665.2,Y,22.88,1857698598591150,9/15/64,PO BOX 371,SHAMROCK,TX,79079,0,,
2145,F,M,1,83287,Y,47,9102774075900830,7/12/87,6334 W CEDARVILLE RD,POWERSVILLE,MO,64672,0,,
2146,F,M,1,98680.4,Y,42,9206521532465040,12/19/33,1351 S JUDKINS ST,MILLSBORO,DE,19966,0,,
2148,F,M,1,95620.3,Y,43,5317015609711350,5/12/03,2493 1ST ST S,VERNAL,UT,84078,0,,
2149,F,S,0,85275,N,47,6561628732318130,1/17/60,239 8TH AVE NW,GUAYNABO,PR,966,0,,
2150,F,M,1,66921.4,Y,62,5252209764811320,11/21/47,3095 AUTUMN LAKE DR,NORMAN,OK,73069,0,-97.459235,35.227019
2155,M,M,2,47639.1,N,48,7455871937374440,8/4/40,1808 CAMELOT DR SW,SANFORD,NC,27330,0,-79.17618,35.486844
2158,F,S,0,39461,N,22.226667,8546237222292670,5/6/85,RR 5 BOX 211A,MOUNT PLEASANT,SC,29464,0,,
2159,M,M,1,47371,Y,54.96,5500462440950380,6/17/73,425 CLARK RD APT 101U,KANSAS CITY,MO,64119,0,,
2162,M,S,1,16432.1,Y,20.92,5196225974072050,11/7/01,3167AV KENNEDY BLVD STE 1,SAVANNAH,GA,31410,0,,
2165,F,S,1,540.4,Y,39.213333,6337179021022920,10/20/12,3303 W GREENRIDGE DR APT 30,MIDDLEBURGH,NY,12122,0,,
2167,F,M,2,80087.7,N,41.92,8425935144290830,2/12/72,2511 WALKUP RD,WEST MILFORD,NJ,7480,0,,
2168,F,M,2,59691.3,N,38.04,8163078657429390,11/2/80,PO BOX 669,BYRDSTOWN,TN,38549,0,,
2169,F,S,2,11251.1,Y,52.646667,7971756301689050,7/1/42,601 AVENUE D,SEATTLE,WA,98122,0,-122.30989,47.616455
2173,F,S,2,93559.1,N,57.62,6600693051787170,7/24/88,225 E FREJAL AVE,MASON,OH,45040,0,,
2174,F,S,2,3416.62,Y,22.76,9874458761807220,5/25/85,33 BARNES LN,FREMONT,CA,94539,0,,
2175,F,S,0,93454.3,Y,48.533333,6313929879260150,12/1/52,2 TOLLI TER,COOS BAY,OR,97420,0,,
2181,M,S,2,60095.2,Y,23.313333,9139258338944620,1/14/83,3600 THOMAS AVE,ARLINGTON,VA,22203,0,,
2182,F,M,1,6946.07,N,20,6919462440673490,7/17/39,HC 73 BOX 2706,CAMBRIDGE,OH,43725,0,-81.57482,40.037417
2183,F,M,2,11234.7,Y,49.046667,8741868802507750,2/17/97,1291 BANNER CIR,MAYAGUEZ,PR,681,0,,
2184,M,M,0,12387.6,N,56.173333,6460282403987450,7/18/39,7414 W UNIVERSITY AVE,CRAWFORDVILLE,GA,30631,0,-82.896483,33.548482
2185,F,M,1,82931.3,N,64.64,6651176947251620,10/15/46,PO BOX 364,BRONX,NY,10463,5000,-73.909037,40.874807
2186,F,M,2,57483.9,N,44.026667,7803894136402820,1/25/90,6050 HIGHWAY 161,FORT WORTH,TX,76108,2032,,
2188,F,S,2,21274,N,45.526667,3212194816825650,4/13/76,750 CALLE REINA ISABEL,ARECIBO,PR,612,0,,
2189,F,M,2,28267,N,30.093333,7592669523838050,12/24/58,6881 87TH ST NE,FAIRFIELD,VT,5455,0,,
2191,F,M,2,36725.1,N,55.793333,2923539100610030,9/18/47,4838 N SAGINAW BAY SHORE DR,HARRISBURG,PA,17113,0,-76.824804,40.225327
2195,M,S,1,94188.3,N,57.546667,1804321748221010,7/9/04,BUZON 1069,THOMASVILLE,GA,31757,0,,
2198,F,M,2,91861,Y,41.98,4910207237271940,8/18/87,31 CALLE ROSA APT 303,AVON BY THE SEA,NJ,7717,0,,
2201,F,S,1,12374.9,Y,33.493333,7411187722086660,8/9/83,444 TAMPICO,MARE ISLAND,CA,94503,0,,
2202,F,M,2,69133.9,Y,26.833333,2932199815331190,9/10/83,44110AH ASHBURN SHOPPING PLZ UNIT 160,POMPTON LAKES,NJ,7442,0,,
2205,F,M,2,30998.8,N,40.96,2171499960040540,6/11/48,RR 1 BOX 237A,LYNN,MA,1904,0,,
2211,M,M,2,21416.5,N,35.653333,4875279673045850,10/14/56,173 LAUREL RD,UPHAM,ND,58789,0,,
2216,F,M,2,38215.9,N,30.886667,6615306778578520,9/21/73,414 NEAL LN,PERU,IN,46970,0,-86.046819,40.762046
2217,F,M,1,13829.4,N,21,2925334723967950,4/30/66,9616 KAPRI LN APT 4,PHOENIX,AZ,85044,0,,
2218,F,M,2,49745.3,N,47.966667,5396687173774080,9/9/07,I9 USERINC DR,SEATTLE,WA,98133,0,-122.349988,47.732446
2221,F,M,2,98003.7,Y,26.273333,4610652916498140,11/28/61,415 HOWE AVE STE 101,CHICAGO,IL,60657,0,-87.641768,41.934144
2222,M,S,0,89142.7,N,53.693333,4470080085354730,1/7/01,3149 RIVERSIDE DR NE,TISHOMINGO,OK,73460,0,-96.667269,34.239603
2223,F,S,0,74530.8,N,63.086667,7426090152901960,5/13/35,1531 WESTCHESTER AVE APT 3A,PORT HURON,MI,48060,0,-82.454304,42.947702
2225,F,S,0,38000,N,24,4215824564334760,4/21/64,1 CAROLYNS WAY,NORTH LITTLE ROCK,AR,72124,0,,
2230,F,M,2,76289.2,N,48.206667,2567791568077040,9/4/16,165 E GRAND AVE # 6980 # 3009,BERKELEY,CA,94707,0,,
2232,M,M,1,66931.9,N,63.933333,9995916484001490,12/4/26,9301 MEADOW VALLEY LN UNIT 101,CHANDLER,AZ,85224,0,,
2233,M,M,2,9309.57,Y,25.44,7713229268937460,10/7/42,100AG BOWDOIN ST,SAN CLEMENTE,CA,92673,0,,
2234,F,M,1,32962.6,N,23,2344180394844180,7/16/45,8112 165TH ST E,BELL CITY,LA,70630,0,,
2236,F,S,0,43000,N,21,2760509496860010,6/18/69,243 CALLE 2,ISABELA,PR,662,0,,
2239,F,S,2,37000,N,23,5478540719277720,5/2/23,500 KINGS CIR,PITTSBURGH,PA,15205,4604,,
2243,F,M,2,90271.6,N,44.926667,2914713663857000,7/23/02,2003 STILLWATER LN APT 1,BURBANK,IL,60459,0,,
2252,M,M,1,92148.5,Y,28,5715295371776100,1/7/92,55 N HILLVIEW CIR,KENT,WA,98031,0,-122.199333,47.419107
2254,M,S,0,62705.9,Y,33,5944900481310310,10/15/43,9114 COMUNIDAD SERRANO,GRAND HAVEN,MI,49417,7964,,
2257,M,S,1,84978.1,N,21.64,7675619236264350,6/24/13,770 MAGNOLIA AVE STE 1A,BAUDETTE,MN,56623,0,-95.05,48.5981
2258,F,M,2,36647.9,N,49.986667,3422869240838270,7/25/43,502 OWENS DR SE,RAMSEY,NJ,7446,0,,
2259,F,S,0,64319.2,N,41.226667,6226646263399400,5/8/44,1588 US 27,GREAT NECK,NY,11020,0,,
2260,F,S,1,73338,N,48.246667,2176081151997620,11/29/67,2219 E 250 N,SCRANTON,ND,58653,0,,
2261,F,S,0,433.74,N,60.746667,5831917016444070,3/22/77,G1 HACIENDA LA CONCEPCION,SHAVERTOWN,PA,18708,0,,
2267,F,M,0,2031.61,N,20.3,2043316889837540,6/22/25,97 MAIN ST UPPR 3,WEST PALM BEACH,FL,33409,0,,
2270,F,S,2,16938.5,N,70,5980027860371520,10/16/16,226 CHURCH ST S,GLADWIN,MI,48624,0,-84.487025,43.98182
2274,F,M,1,8073.11,N,52,4018679322599630,1/14/58,PO BOX 3149,CONCORD TWP,OH,44077,0,,
2275,M,M,1,95448.6,Y,53.68,2632199256262000,1/21/49,1540 COND MARBELLA DEL CARIBE,FREDONIA,ND,58440,0,,
2279,M,S,2,72084.7,N,55.64,6110919075775590,3/31/05,9699 SCOTT MILL ESTATES WAY,KINNELON,NJ,7405,0,,
2280,F,S,0,42760.5,N,42,3107678486366570,11/12/89,84 CALLE SAN CRISTOBAL PMB 18534,WATERTOWN,CT,6795,0,,
2281,F,S,1,49072,N,43,5665572597218430,10/15/52,139 WILLOW LN,NASHVILLE,TN,37206,0,,
2282,F,M,0,27371.8,Y,46,6403661932851710,8/13/84,8867 84TH ST SE,CARROLLTON,TX,75006,0,,
2285,M,M,0,71472.9,N,41.913333,1318919227694510,9/30/78,40786 OAKLAND CT,DALLAS,TX,75205,0,,
2286,F,M,0,95405.7,N,46,8739988477183800,8/10/60,893 18TH ST,NEW YORK,NY,10029,0,-73.951312,40.788769
2287,F,S,0,95786.8,Y,47,4209145502239760,4/19/85,903 MAIN ST,DUNNELLON,FL,34432,0,,
2289,M,S,0,90321.6,N,55.113333,8772274077173960,1/9/13,3065 OAKWOOD ST,NEW OXFORD,PA,17350,0,,
2290,M,S,0,90478.6,N,54.553333,6823870892416310,2/7/27,32 E ARMITAGE AVE,NORTH BEND,WA,98045,0,,
2291,F,M,2,56187,N,48,6225260884112420,11/5/21,9300 MEADOW VALLEY LN UNIT 201,RINDGE,NH,3461,0,,
2294,F,S,1,32098,N,24.393333,2638465826001430,2/10/49,117 CALLE 5 VILLAS DE BUENAVENTURA,HOLLYWOOD,FL,33029,0,,
2301,M,M,1,75004.5,N,64.8,5398725632570220,8/14/33,HC 4 BOX 4170,FLUSHING,NY,11355,4916,,
2304,M,M,0,19749.3,N,60.366667,3018313217913220,10/15/03,304 SHEPARD RD,FLUSHING,NY,11358,0,,
2305,M,S,1,57626.9,Y,43.906667,2640287470029930,1/3/98,600 N MAIN ST,BERKELEY,CA,94720,2288,,
2315,F,S,1,13576.5,N,39.426667,7405006655815720,2/17/06,2385 STATE ROAD 227 S,MOBILE,AL,36608,0,,
2317,F,M,2,42031.8,N,50.753333,2001212229924100,11/20/72,9219 SE 59TH DR,BRIDGEPORT,AL,35740,0,-85.713169,34.942105
2322,M,S,2,43634.5,N,21.78,6225210231627350,11/9/19,3365 BRUCE ST,HOLLYWOOD,FL,33020,0,,
2327,M,S,1,92647.5,N,56.046667,4066558987548990,3/28/97,3353 S DAY ST,BOGALUSA,LA,70427,0,-89.852921,30.796336
2328,F,S,2,21021.6,Y,62.753333,8738287336498510,8/10/95,723 BEAR CLAW RD,HACKENSACK,NJ,7601,0,,
2331,F,S,2,28787.4,N,41.666667,4697082920709480,2/21/53,140 CALLE OTONO,SCHOFIELD,WI,54476,0,,
2342,F,S,2,19131.1,N,56.186667,9137911853663000,7/9/36,16747 MAPLEWILD AVE SW,MARLTON,NJ,8053,0,,
2347,M,S,2,43634.5,N,21.78,7202817466540180,8/14/49,14614 FALLING CREEK DR STE 124,FAIRFIELD,NJ,7004,0,,
2352,M,S,1,92647.5,N,56.046667,8626623046676540,12/19/54,1263 CHURCH ST,HOUSTON,TX,77036,0,-95.511024,29.712919
2354,M,S,0,74460.7,Y,55.34,8248079554294510,8/29/91,4786 OQUINN BLVD SE,SOUTH AMBOY,NJ,8879,0,-74.277283,40.479361
2359,M,M,1,13091.6,N,59.126667,7540954237599420,7/4/46,HC 75 BOX 309,BAY CITY,TX,77414,0,-95.958403,28.974307
2362,F,M,2,62061.8,Y,45.92,6303180658256220,5/1/38,598 OLD MNCHC RD,SEATTLE,WA,98199,0,,
2363,F,M,1,20550.9,Y,22.12,1153476204481820,10/9/01,RR 1 BOX 8513,TINTON FALLS,NJ,7727,0,,
2367,F,S,2,19131.1,N,56.186667,3391567007996230,4/14/53,735 W DECATUR ST APT 19,MARATHON,FL,33050,0,,
2371,F,S,2,6440.46,Y,41,6442161398804760,7/17/41,124 BEVERLY HILLS TER APT G,WHITNEY,TX,76692,0,-97.324454,31.954552
2372,M,M,1,63900.9,N,28.333333,4928981065625380,3/16/05,100 BASSFORD DR,LIVERPOOL,PA,17045,0,,
2373,M,M,2,28766.9,N,46.84,8051807898023910,2/6/74,8218 2 MILE RD NE,MARIETTA,TX,75566,0,,
2377,M,S,0,72928.2,N,38.733333,2285311836732050,3/14/92,4870 BERNAL AVE APT D,HOUSTON,TX,77082,3318,,
2388,F,S,0,93322.1,Y,40.313333,8887776025334650,5/5/69,1047 FIFE CT,FARMER CITY,IL,61842,0,,
2391,M,M,2,49910.7,Y,51.52,8769424629546560,10/19/76,639 CALLE BRISA TROPICAL,WOODBRIDGE,CT,6525,2326,,
2392,M,M,0,76161.4,Y,44.573333,1355101044583660,5/9/36,1 GRANDVIEW DR,CAMDEN,IL,62319,0,,
2400,M,M,2,57360.8,Y,53.253333,8367680776751770,3/8/26,651 CROWN POINT RD,ELBERTON,GA,30635,0,,
2403,F,S,2,14578.8,Y,60.933333,2529844402629890,3/21/82,7301 NW 18TH ST APT AM-101,DOWNSVILLE,LA,71234,0,,
2404,F,M,2,87578.2,Y,53.366667,4355841231761110,7/10/40,194 W SHORE RD,BATH,NY,14810,0,,
2413,M,M,2,30665.2,Y,22.88,4340989557225930,3/9/66,188 BELGROVE DR,EDGEWOOD,TX,75117,0,-95.883782,32.69884
